state,date,population,gdp,peak_demand_mw,peak_production_mw,solar_production_mw,coal_production_mw,wind_production_mw,nuclear_production_mw,total_production_mw
Telangana,31-10-2021,42609179.5,12.16,41119.15005,41968.37322,10224.89587,23381.25855,0.0,0.0,33606.15441
Telangana,30-11-2021,42658177.57,12.19,39820.93002,41886.40968,7702.554315,23119.8392,0.0,0.0,30822.39351
Telangana,31-12-2021,42749305.94,12.22,44620.65626,45317.02329,4840.770089,22241.98345,0.0,0.0,27082.75354
Telangana,31-01-2022,42854863.74,12.25,53859.04831,52180.17865,8712.178527,29496.75594,0.0,0.0,38208.93446
Telangana,28-02-2022,42947954.11,12.27,32691.20667,32728.17107,4835.629952,18513.39176,0.0,0.0,23349.02171
Telangana,31-03-2022,43030462.08,12.31,57496.06561,61765.86684,8429.108718,31907.79378,0.0,0.0,40336.9025
Telangana,30-04-2022,43076455.79,12.36,36305.46082,37980.30603,6026.321141,18483.64964,0.0,0.0,24509.97078
Telangana,31-05-2022,43183451.03,12.39,58011.73544,61966.41685,8944.71328,33984.70534,0.0,0.0,42929.41862
Telangana,30-06-2022,43241637.11,12.44,57106.47139,57573.18449,11080.77163,25206.90285,0.0,0.0,36287.67448
Telangana,31-07-2022,43342105.28,12.48,34442.2438,37418.90049,4667.152984,20642.28366,0.0,0.0,25309.43665
Telangana,31-08-2022,43397872.26,12.52,41012.17903,42299.54379,4617.851821,20401.09861,0.0,0.0,25018.95043
Telangana,30-09-2022,43468698.74,12.54,61886.18544,58854.9352,12583.95428,27497.27543,0.0,0.0,40081.22971
Telangana,31-10-2022,43575998.06,12.57,58033.52022,59373.37228,11155.32555,33093.98532,0.0,0.0,44249.31087
Telangana,30-11-2022,43612607.37,12.61,61858.61863,65751.72717,6898.101351,33973.52759,0.0,0.0,40871.62894
Telangana,31-12-2022,43709285.7,12.65,55978.06843,60449.77743,4778.601585,28729.95667,0.0,0.0,33508.55825
Telangana,31-01-2023,43758104.05,12.69,55858.49811,55789.44908,13947.37579,26889.02169,0.0,0.0,40836.39748
Telangana,28-02-2023,43798800.66,12.71,46844.65948,43019.40141,9476.58596,23876.23874,0.0,0.0,33352.8247
Telangana,31-03-2023,43844025.3,12.74,37761.23173,40815.92594,2429.1572,19438.66461,0.0,0.0,21867.82181
Telangana,30-04-2023,43949779.88,12.77,49939.22907,50584.47823,11338.67239,29678.44915,0.0,0.0,41017.12153
Telangana,31-05-2023,44030366.49,12.8,52908.08374,48068.26679,9761.182727,28846.57256,0.0,0.0,38607.75529
Telangana,30-06-2023,44086599.41,12.85,54629.50807,59301.31696,3331.893184,32384.45998,0.0,0.0,35716.35317
Telangana,31-07-2023,44194528.7,12.87,42273.2001,41319.36346,10111.27665,21929.87853,0.0,0.0,32041.15519
Telangana,31-08-2023,44288746.0,12.92,47716.5685,46277.09726,11413.23497,25679.14666,0.0,0.0,37092.38163
Telangana,30-09-2023,44374756.4,12.94,53762.25224,52911.54315,9971.691619,24369.41174,0.0,0.0,34341.10336
Telangana,31-10-2023,44482754.73,12.99,59136.97801,63707.72202,5570.615253,34141.026,0.0,0.0,39711.64125
Telangana,30-11-2023,44559535.08,13.03,56929.3808,57216.26711,6638.962851,33283.68528,0.0,0.0,39922.64813
Telangana,31-12-2023,44601108.84,13.06,40284.10049,40997.46469,8803.647637,16611.56564,0.0,0.0,25415.21328
Telangana,31-01-2024,44686911.0,13.09,62578.23059,68578.82601,14055.66281,26710.30513,0.0,0.0,40765.96794
Telangana,29-02-2024,44785374.67,13.12,59905.1262,55592.38415,4771.209387,29854.43632,0.0,0.0,34625.64571
Telangana,31-03-2024,44875982.71,13.16,69204.52829,67363.76495,11633.0581,29428.42065,0.0,0.0,41061.47875
Telangana,30-04-2024,44979759.46,13.2,48351.6488,48280.91638,4589.992944,22552.89964,0.0,0.0,27142.89258
Telangana,31-05-2024,45037516.92,13.25,49762.72998,51276.6835,4916.230133,24649.27476,0.0,0.0,29565.5049
Telangana,30-06-2024,45135078.71,13.28,50352.75608,47516.52684,11393.88012,20943.02789,0.0,0.0,32336.90801
Tripura,31-01-2012,3678395.06,0.46,181.9995619,192.8890054,38.83896613,92.31135834,0.0,0.0,131.1503245
Tripura,29-02-2012,3681877.112,0.46,175.5967139,181.850738,30.57164972,84.74094693,0.0,0.0,115.3125966
Tripura,31-03-2012,3689835.874,0.46,120.6312773,129.4934453,13.75332783,55.27828422,0.0,0.0,69.03161205
Tripura,30-04-2012,3693393.519,0.47,137.615919,129.9989798,10.76143373,57.7102053,0.0,0.0,68.47163902
Tripura,31-05-2012,3701355.451,0.47,148.0880443,152.7972785,10.94029081,82.50957559,0.0,0.0,93.44986641
Tripura,30-06-2012,3707828.622,0.47,128.1856805,130.4065312,11.72371286,72.78224664,0.0,0.0,84.5059595
Tripura,31-07-2012,3715852.398,0.47,193.1197697,183.6085607,15.99370402,77.41616785,0.0,0.0,93.40987187
Tripura,31-08-2012,3720748.971,0.47,123.5895501,135.0833056,11.12496641,60.75419558,0.0,0.0,71.879162
Tripura,30-09-2012,3727421.596,0.47,201.6825146,193.5140438,37.6203923,83.07181435,0.0,0.0,120.6922066
Tripura,31-10-2012,3734777.233,0.48,156.9942959,164.3964972,36.19470516,92.84522659,0.0,0.0,129.0399318
Tripura,30-11-2012,3739746.26,0.48,199.8215713,212.6161594,38.22355999,106.1928244,0.0,0.0,144.4163844
Tripura,31-12-2012,3748483.146,0.48,111.6883539,110.9840611,10.13103675,52.8577845,0.0,0.0,62.98882125
Tripura,31-01-2013,3756636.318,0.48,147.8195985,142.9545192,26.459382,68.7494224,0.0,0.0,95.20880441
Tripura,28-02-2013,3765431.9,0.48,133.7383149,142.5459822,24.55833082,57.67134932,0.0,0.0,82.22968014
Tripura,31-03-2013,3772670.815,0.48,112.1093622,109.562244,6.895438509,66.98475822,0.0,0.0,73.88019673
Tripura,30-04-2013,3778479.546,0.48,124.6867372,114.9281456,21.80511748,59.18495318,0.0,0.0,80.99007066
Tripura,31-05-2013,3783900.002,0.49,202.0479484,196.7636191,38.34003456,102.998153,0.0,0.0,141.3381876
Tripura,30-06-2013,3792080.594,0.49,171.8608126,166.5362315,18.48243462,79.3712065,0.0,0.0,97.85364112
Tripura,31-07-2013,3799170.194,0.49,202.8743892,210.960312,13.85043072,121.5947446,0.0,0.0,135.4451753
Tripura,31-08-2013,3802411.735,0.49,174.8209338,165.0003719,28.07585481,92.29201289,0.0,0.0,120.3678677
Tripura,30-09-2013,3809480.27,0.49,159.5897156,164.7912121,25.32814857,91.22809494,0.0,0.0,116.5562435
Tripura,31-10-2013,3813412.781,0.49,131.4384295,121.6892521,10.37085475,75.08300527,0.0,0.0,85.45386002
Tripura,30-11-2013,3818743.751,0.49,127.873942,120.972744,30.72518585,69.91734741,0.0,0.0,100.6425333
Tripura,31-12-2013,3824913.272,0.5,213.8421002,222.5242437,51.77328178,127.7415297,0.0,0.0,179.5148115
Tripura,31-01-2014,3832754.963,0.5,202.5969729,200.7699695,34.31247597,99.55481292,0.0,0.0,133.8672889
Tripura,28-02-2014,3841630.974,0.5,160.1330461,157.4290297,31.72241414,65.15656181,0.0,0.0,96.87897596
Tripura,31-03-2014,3848963.056,0.5,118.4646395,129.7423083,23.60334226,56.92319239,0.0,0.0,80.52653465
Tripura,30-04-2014,3857428.554,0.5,166.9950487,159.7322405,9.746122653,85.63183357,0.0,0.0,95.37795623
Tripura,31-05-2014,3863175.454,0.5,134.3403458,131.7181072,10.38821194,62.83807199,0.0,0.0,73.22628393
Tripura,30-06-2014,3872066.363,0.5,171.2820857,166.8587172,30.94985354,84.8766231,0.0,0.0,115.8264766
Tripura,31-07-2014,3875781.601,0.51,126.6016266,113.9555284,31.33219654,64.59482476,0.0,0.0,95.92702129
Tripura,31-08-2014,3883412.288,0.51,193.1151342,194.4071841,35.13646551,102.2935834,0.0,0.0,137.4300489
Tripura,30-09-2014,3887118.306,0.51,199.9780106,217.0937585,37.24311681,111.6580489,0.0,0.0,148.9011657
Tripura,31-10-2014,3893057.389,0.51,145.9569671,152.0002959,12.80536461,66.95450923,0.0,0.0,79.75987384
Tripura,30-11-2014,3898472.9,0.51,125.9454797,121.4128824,22.91602818,52.87365947,0.0,0.0,75.78968765
Tripura,31-12-2014,3901917.511,0.51,202.265118,203.6256999,27.48606586,90.83762831,0.0,0.0,118.3236942
Tripura,31-01-2015,3907763.264,0.52,150.1420808,149.576923,32.7332528,88.07877268,0.0,0.0,120.8120255
Tripura,28-02-2015,3915837.103,0.52,129.9410109,127.67649,16.31831829,68.89222612,0.0,0.0,85.21054441
Tripura,31-03-2015,3922531.898,0.52,172.3540969,177.9988906,33.16514861,96.81794306,0.0,0.0,129.9830917
Tripura,30-04-2015,3927739.566,0.52,152.0811812,144.5251608,19.82385434,75.40486046,0.0,0.0,95.2287148
Tripura,31-05-2015,3934918.79,0.52,214.6515221,198.1959234,46.12785703,115.92612,0.0,0.0,162.053977
Tripura,30-06-2015,3943349.577,0.52,140.1688175,127.2679449,20.50490238,69.20220627,0.0,0.0,89.70710866
Tripura,31-07-2015,3951569.392,0.52,159.8387651,149.5500197,11.73592173,73.85082714,0.0,0.0,85.58674887
Tripura,31-08-2015,3959844.344,0.53,187.7564236,184.192051,46.39769848,100.2495082,0.0,0.0,146.6472067
Tripura,30-09-2015,3968749.976,0.53,140.2417119,144.7835122,24.23814933,59.57756372,0.0,0.0,83.81571306
Tripura,31-10-2015,3977936.048,0.53,227.4069587,208.3727986,21.30626853,101.3080314,0.0,0.0,122.6142999
Tripura,30-11-2015,3982723.64,0.53,145.105496,150.9101696,11.59322123,66.9019639,0.0,0.0,78.49518513
Tripura,31-12-2015,3988610.314,0.53,220.1828721,201.215845,36.76180467,129.1320152,0.0,0.0,165.8938199
Tripura,31-01-2016,3994185.415,0.53,157.522489,159.7690531,11.09399886,73.62861114,0.0,0.0,84.72261
Tripura,29-02-2016,3998591.332,0.54,205.634328,185.1908131,34.0032552,98.86909537,0.0,0.0,132.8723506
Tripura,31-03-2016,4002121.132,0.54,246.5348004,238.786421,44.67618056,116.2510689,0.0,0.0,160.9272495
Tripura,30-04-2016,4007756.056,0.54,254.9583358,269.3705146,15.97553053,152.7130804,0.0,0.0,168.688611
Tripura,31-05-2016,4011121.382,0.54,223.8896524,213.1864777,31.20120584,91.13518329,0.0,0.0,122.3363891
Tripura,30-06-2016,4020047.102,0.54,185.5369954,198.8710233,13.87991079,86.90510043,0.0,0.0,100.7850112
Tripura,31-07-2016,4029462.167,0.54,229.0012331,244.8002671,54.25068233,92.6673926,0.0,0.0,146.9180749
Tripura,31-08-2016,4039454.898,0.54,205.1083684,218.6004846,42.64724181,112.3345817,0.0,0.0,154.9818235
Tripura,30-09-2016,4047103.924,0.55,187.1614834,196.5235643,25.44405546,97.26766653,0.0,0.0,122.711722
Tripura,31-10-2016,4056309.58,0.55,201.7855144,190.0644337,50.34170021,117.0838442,0.0,0.0,167.4255444
Tripura,30-11-2016,4063015.248,0.55,182.7237883,197.2257106,24.01740569,88.04691494,0.0,0.0,112.0643206
Tripura,31-12-2016,4066402.38,0.55,242.8877194,234.2388906,52.85611388,105.1837507,0.0,0.0,158.0398646
Tripura,31-01-2017,4072203.564,0.55,236.5462708,252.902531,27.71988812,103.8005725,0.0,0.0,131.5204606
Tripura,28-02-2017,4077930.684,0.56,228.5790207,239.9288728,56.42357564,112.690929,0.0,0.0,169.1145046
Tripura,31-03-2017,4084132.711,0.56,215.3239227,235.062848,41.75535336,104.2586957,0.0,0.0,146.0140491
Tripura,30-04-2017,4088586.519,0.56,156.6469469,163.0848344,28.46690938,78.5355312,0.0,0.0,107.0024406
Tripura,31-05-2017,4092144.868,0.56,194.0395107,177.7962334,29.2019122,80.5329914,0.0,0.0,109.7349036
Tripura,30-06-2017,4100192.611,0.56,255.5107649,280.5842091,39.09007867,140.7420411,0.0,0.0,179.8321198
Tripura,31-07-2017,4105887.967,0.56,190.259045,194.9718274,11.96132667,79.38887917,0.0,0.0,91.35020583
Tripura,31-08-2017,4111201.233,0.57,196.0574556,198.9851217,29.62817478,94.77913318,0.0,0.0,124.407308
Tripura,30-09-2017,4115822.612,0.57,159.2077122,144.3046135,33.5688715,84.37432706,0.0,0.0,117.9431986
Tripura,31-10-2017,4124944.803,0.57,165.1534338,148.6829246,39.67620847,83.42649574,0.0,0.0,123.1027042
Tripura,30-11-2017,4135210.289,0.57,274.7523023,286.0368322,52.75830623,120.5061661,0.0,0.0,173.2644723
Tripura,31-12-2017,4142155.346,0.57,256.8588447,269.7447241,34.6184044,139.4048763,0.0,0.0,174.0232807
Tripura,31-01-2018,4149569.294,0.57,215.9397136,205.03265,22.55914708,113.5552389,0.0,0.0,136.114386
Tripura,28-02-2018,4156103.704,0.58,206.4502589,219.3486729,33.94448016,112.8200699,0.0,0.0,146.7645501
Tripura,31-03-2018,4165673.989,0.58,241.0917902,242.2273787,35.54170334,101.6313311,0.0,0.0,137.1730345
Tripura,30-04-2018,4174406.773,0.58,239.212115,254.3373027,18.66817872,98.84739127,0.0,0.0,117.51557
Tripura,31-05-2018,4184475.107,0.58,184.4733134,183.4160387,43.02576586,87.92112829,0.0,0.0,130.9468941
Tripura,30-06-2018,4191294.892,0.58,274.3916465,250.4005388,50.84464584,137.4476574,0.0,0.0,188.2923032
Tripura,31-07-2018,4199902.602,0.58,226.1789071,203.6262186,19.70882918,120.4828018,0.0,0.0,140.191631
Tripura,31-08-2018,4204764.781,0.58,282.8874121,296.8447575,29.65427667,167.0732164,0.0,0.0,196.7274931
Tripura,30-09-2018,4209916.639,0.59,232.0359868,232.4574504,57.77362863,123.2012311,0.0,0.0,180.9748598
Tripura,31-10-2018,4220319.771,0.59,198.8672082,184.0632632,37.71939112,95.84149813,0.0,0.0,133.5608892
Tripura,30-11-2018,4226767.852,0.59,282.8499143,292.8695735,49.80840022,124.0170938,0.0,0.0,173.825494
Tripura,31-12-2018,4236417.193,0.59,193.2005528,182.3113873,35.78669977,78.80225974,0.0,0.0,114.5889595
Tripura,31-01-2019,4240400.258,0.59,206.6169373,221.3419225,27.00051839,88.38262259,0.0,0.0,115.383141
Tripura,28-02-2019,4246616.218,0.59,165.008457,175.8582533,20.84208129,88.92249837,0.0,0.0,109.7645797
Tripura,31-03-2019,4253472.329,0.6,209.2876533,195.1209942,21.71913454,96.83578716,0.0,0.0,118.5549217
Tripura,30-04-2019,4257391.68,0.6,292.2993857,298.4279874,29.51783264,123.0409644,0.0,0.0,152.558797
Tripura,31-05-2019,4262804.638,0.6,285.9085353,310.285643,43.54027451,159.424043,0.0,0.0,202.9643175
Tripura,30-06-2019,4268290.86,0.6,218.9915412,228.0905141,37.07617118,104.6130962,0.0,0.0,141.6892674
Tripura,31-07-2019,4275398.148,0.6,239.8762108,250.0857719,43.84136107,122.2779206,0.0,0.0,166.1192816
Tripura,31-08-2019,4282373.874,0.6,238.5139466,236.4540315,47.08363127,113.2673947,0.0,0.0,160.351026
Tripura,30-09-2019,4288866.472,0.61,245.5523676,269.2492922,23.60670663,138.1057112,0.0,0.0,161.7124178
Tripura,31-10-2019,4293086.968,0.61,266.4293998,268.5555237,55.00031363,141.8701417,0.0,0.0,196.8704554
Tripura,30-11-2019,4300301.274,0.61,178.4931941,195.6216171,24.84088176,102.3645287,0.0,0.0,127.2054104
Tripura,31-12-2019,4307679.417,0.61,306.5738197,334.4767694,74.32306945,128.5964077,0.0,0.0,202.9194772
Tripura,31-01-2020,4316932.526,0.61,270.1732101,248.8686677,36.84646665,156.387404,0.0,0.0,193.2338707
Tripura,29-02-2020,4324905.094,0.62,245.0155723,255.6468363,35.82170441,123.0442313,0.0,0.0,158.8659357
Tripura,31-03-2020,4329618.795,0.62,231.0091439,248.6930235,31.07299146,126.771266,0.0,0.0,157.8442574
Tripura,30-04-2020,4336914.983,0.62,198.166462,190.1026568,10.94850663,91.34414285,0.0,0.0,102.2926495
Tripura,31-05-2020,4344278.505,0.62,192.9067367,177.1962809,32.46518928,101.1534244,0.0,0.0,133.6186137
Tripura,30-06-2020,4354473.02,0.62,277.867882,257.8901941,22.75207257,166.1659897,0.0,0.0,188.9180623
Tripura,31-07-2020,4362004.574,0.63,297.5997107,295.3263034,67.60211082,177.3618764,0.0,0.0,244.9639872
Tripura,31-08-2020,4372792.906,0.63,177.4389312,190.3089109,15.93244459,104.6662247,0.0,0.0,120.5986693
Tripura,30-09-2020,4377724.762,0.63,175.0944534,163.4364211,42.35351252,102.9762235,0.0,0.0,145.329736
Tripura,31-10-2020,4387216.19,0.63,208.7455155,189.8414176,48.7932353,97.76699993,0.0,0.0,146.5602352
Tripura,30-11-2020,4395422.807,0.63,208.8574422,220.0748334,35.79692337,95.92176598,0.0,0.0,131.7186893
Tripura,31-12-2020,4405706.647,0.63,238.4786457,248.281889,29.92195931,117.0027393,0.0,0.0,146.9246986
Tripura,31-01-2021,4416145.171,0.64,230.8480777,233.7672703,25.66957994,138.1311076,0.0,0.0,163.8006876
Tripura,28-02-2021,4425462.517,0.64,237.0924663,235.718544,31.88777914,120.8542021,0.0,0.0,152.7419812
Tripura,31-03-2021,4429876.817,0.64,215.7392717,226.3733468,16.30218971,103.4672037,0.0,0.0,119.7693934
Tripura,30-04-2021,4434015.491,0.64,327.1107785,353.7075144,23.22764524,186.2398943,0.0,0.0,209.4675395
Tripura,31-05-2021,4440122.698,0.64,186.0592555,202.7885386,10.01544597,90.75670852,0.0,0.0,100.7721545
Tripura,30-06-2021,4445419.848,0.64,270.6046108,274.4617339,24.62342228,148.3077566,0.0,0.0,172.9311789
Tripura,31-07-2021,4453957.881,0.64,320.128457,294.8012417,68.6684492,188.7210887,0.0,0.0,257.3895379
Tripura,31-08-2021,4464934.494,0.65,266.3243221,263.137713,60.70459728,142.263089,0.0,0.0,202.9676863
Tripura,30-09-2021,4472523.306,0.65,260.3646528,271.3300315,50.4302313,131.5929854,0.0,0.0,182.0232167
Tripura,31-10-2021,4483145.675,0.65,278.3995586,280.7151917,36.00801483,117.7553335,0.0,0.0,153.7633483
Tripura,30-11-2021,4489539.059,0.65,332.7724246,309.7693577,51.53939549,178.6888277,0.0,0.0,230.2282232
Tripura,31-12-2021,4496424.926,0.65,306.0865639,306.0732585,38.34375199,171.6769252,0.0,0.0,210.0206772
Tripura,31-01-2022,4506836.294,0.65,190.2493638,184.078493,33.27555429,108.6212573,0.0,0.0,141.8968116
Tripura,28-02-2022,4514133.433,0.66,317.4016277,340.9533278,40.73032034,165.9227811,0.0,0.0,206.6531015
Tripura,31-03-2022,4518756.499,0.66,337.8437166,316.2231754,28.97363132,138.1905045,0.0,0.0,167.1641358
Tripura,30-04-2022,4526805.881,0.66,228.913654,236.0290463,21.77761397,128.3267253,0.0,0.0,150.1043393
Tripura,31-05-2022,4534936.718,0.66,312.1850419,299.6622466,54.71830043,162.5945979,0.0,0.0,217.3128983
Tripura,30-06-2022,4542691.099,0.66,291.7228206,271.5436403,40.08664511,169.6394259,0.0,0.0,209.726071
Tripura,31-07-2022,4548004.932,0.67,202.5234555,197.6692408,27.1773845,90.50405825,0.0,0.0,117.6814427
Tripura,31-08-2022,4556592.054,0.67,186.9525402,185.7614446,37.40949851,96.03696926,0.0,0.0,133.4464678
Tripura,30-09-2022,4564008.367,0.67,283.2065356,266.4580875,70.67582502,155.6261932,0.0,0.0,226.3020182
Tripura,31-10-2022,4572427.466,0.67,247.6049541,226.6486207,42.66669645,113.1816361,0.0,0.0,155.8483325
Tripura,30-11-2022,4576591.595,0.67,308.4295731,332.3830594,52.54518006,160.1430485,0.0,0.0,212.6882286
Tripura,31-12-2022,4584517.89,0.68,285.4161141,270.0444403,44.05184861,160.7497305,0.0,0.0,204.8015791
Tripura,31-01-2023,4591706.842,0.68,262.2509626,261.5451717,47.08301036,123.3254839,0.0,0.0,170.4084943
Tripura,28-02-2023,4602031.011,0.68,345.7052779,335.9215943,38.10353304,180.5674545,0.0,0.0,218.6709876
Tripura,31-03-2023,4612327.803,0.68,294.1070687,272.5923622,56.07011918,119.8195945,0.0,0.0,175.8897136
Tripura,30-04-2023,4622644.638,0.68,237.411317,244.7477796,23.28485228,116.4434451,0.0,0.0,139.7282974
Tripura,31-05-2023,4633793.918,0.69,254.1457899,255.8041826,50.58116992,152.0570154,0.0,0.0,202.6381853
Tripura,30-06-2023,4645349.927,0.69,192.5416681,199.7571793,14.02923824,87.27281039,0.0,0.0,101.3020486
Tripura,31-07-2023,4652505.524,0.69,239.5378585,234.8282573,29.25170184,137.7018154,0.0,0.0,166.9535173
Tripura,31-08-2023,4658957.555,0.69,262.0040187,250.0654257,36.93615181,121.5663847,0.0,0.0,158.5025365
Tripura,30-09-2023,4663374.27,0.69,378.4866694,341.278146,46.10755634,186.5823932,0.0,0.0,232.6899495
Tripura,31-10-2023,4667592.144,0.7,354.3483722,384.3874119,29.90024888,160.3731907,0.0,0.0,190.2734396
Tripura,30-11-2023,4671623.217,0.7,217.7704191,196.2976681,50.0057256,120.316763,0.0,0.0,170.3224886
Tripura,31-12-2023,4675646.295,0.7,339.3125617,353.578941,50.75615543,144.5161576,0.0,0.0,195.272313
Tripura,31-01-2024,4682443.33,0.7,230.4545422,229.1540487,14.22620545,119.7093448,0.0,0.0,133.9355503
Tripura,29-02-2024,4689857.091,0.7,340.7814231,341.4918738,27.94477553,194.5529526,0.0,0.0,222.4977281
Tripura,31-03-2024,4695704.032,0.71,232.6958932,237.550908,29.51106982,110.2678514,0.0,0.0,139.7789212
Tripura,30-04-2024,4707355.075,0.71,306.2248011,292.1179671,43.50181503,179.4738903,0.0,0.0,222.9757053
Tripura,31-05-2024,4718735.598,0.71,305.0196053,274.9521086,21.34942528,160.3235699,0.0,0.0,181.6729952
Tripura,30-06-2024,4725241.434,0.71,318.8003637,328.4042499,37.74464307,162.3718407,0.0,0.0,200.1164838
Uttar,31-01-2012,200281918.4,13.19,231741.2758,251092.5312,32581.04114,98437.69979,0.0,39765.65102,170784.392
Uttar,29-02-2012,200649054.4,13.22,271031.7322,270660.3607,39436.9244,111743.0794,0.0,49393.90044,200573.9042
Uttar,31-03-2012,201057362.3,13.26,225257.7211,233190.9878,37204.90851,106836.0072,0.0,46202.97016,190243.8859
Uttar,30-04-2012,201550674.0,13.3,252967.6731,236262.0674,21361.12541,146950.9263,0.0,59426.47208,227738.5238
Uttar,31-05-2012,201889918.5,13.32,194805.6208,188645.5567,37740.69666,78671.27016,0.0,34237.9001,150649.8669
Uttar,30-06-2012,202338409.0,13.35,165010.783,151539.5294,30692.21204,92381.47597,0.0,35234.85176,158308.5398
Uttar,31-07-2012,202590005.4,13.4,214197.437,229783.7749,11393.77624,113242.538,0.0,50776.28355,175412.5978
Uttar,31-08-2012,202793334.9,13.44,322782.9195,344877.6004,61147.63029,150227.5072,0.0,53081.32779,264456.4653
Uttar,30-09-2012,203107228.2,13.49,309158.9973,332622.5959,59729.28352,175562.7151,0.0,49300.59383,284592.5925
Uttar,31-10-2012,203285949.0,13.53,170747.0983,180073.816,17289.02511,74222.10988,0.0,40603.51663,132114.6516
Uttar,30-11-2012,203546725.0,13.56,304908.1306,324463.8391,54260.38499,154468.7173,0.0,58995.44655,267724.5488
Uttar,31-12-2012,204019155.3,13.61,241425.0217,235087.3098,48080.60639,132409.7147,0.0,44674.15703,225164.4781
Uttar,31-01-2013,204325021.7,13.65,176377.8693,179508.5167,40169.71651,82133.60001,0.0,30762.31569,153065.6322
Uttar,28-02-2013,204750174.5,13.7,255563.6358,240852.5624,32386.19093,107817.6727,0.0,48018.8439,188222.7076
Uttar,31-03-2013,205098049.2,13.73,196447.8682,205426.9497,17966.18127,86960.22592,0.0,33884.20975,138810.6169
Uttar,30-04-2013,205578744.4,13.77,252516.3373,250057.3269,31493.80289,110095.7947,0.0,39081.30966,180670.9073
Uttar,31-05-2013,205932857.9,13.79,231158.7234,231680.0896,28829.10037,120363.5828,0.0,44612.62525,193805.3084
Uttar,30-06-2013,206295902.8,13.83,172807.0784,187308.9839,31855.34427,80102.12972,0.0,28004.6733,139962.1473
Uttar,31-07-2013,206558592.7,13.88,192780.5005,200293.8358,31963.4957,77486.28886,0.0,39322.21273,148771.9973
Uttar,31-08-2013,206873858.7,13.9,213673.9286,205018.2539,19228.80351,125464.1418,0.0,48191.2677,192884.2131
Uttar,30-09-2013,207069363.7,13.93,245855.5729,268212.2718,51282.05401,133298.8621,0.0,54828.74889,239409.665
Uttar,31-10-2013,207532300.0,13.96,331872.9742,324427.2634,62723.44577,165805.8714,0.0,51559.31088,280088.628
Uttar,30-11-2013,207813964.9,14.0,283208.54,305505.5019,38653.65273,168322.0019,0.0,50990.72314,257966.3778
Uttar,31-12-2013,208252070.1,14.03,245398.1564,227765.4129,45344.66011,128222.0825,0.0,47149.08253,220715.8251
Uttar,31-01-2014,208666616.3,14.08,266682.8492,292908.3177,54378.63174,134244.5748,0.0,42517.16804,231140.3745
Uttar,28-02-2014,208990442.4,14.11,193861.2396,189060.1061,30972.83333,99210.7598,0.0,44337.47799,174521.0711
Uttar,31-03-2014,209469116.1,14.16,350963.0845,376362.5757,40968.35925,185274.3487,0.0,69356.53288,295599.2408
Uttar,30-04-2014,209963847.6,14.21,210913.7618,208744.5302,33703.85785,91105.4784,0.0,41157.81568,165967.1519
Uttar,31-05-2014,210225377.9,14.24,200196.4077,198191.0377,47274.72429,104884.4705,0.0,40167.04593,192326.2408
Uttar,30-06-2014,210702908.8,14.27,278182.4863,263483.9679,39664.11435,156510.8822,0.0,52943.48005,249118.4766
Uttar,31-07-2014,210884298.3,14.3,270657.0189,277879.8054,49003.44046,127368.4714,0.0,59133.95733,235505.8692
Uttar,31-08-2014,211111898.7,14.34,316582.2566,338850.0189,70416.78002,154140.7466,0.0,68598.17342,293155.7
Uttar,30-09-2014,211633687.9,14.39,265957.7586,291533.4356,33490.84468,110989.2594,0.0,42781.77643,187261.8805
Uttar,31-10-2014,212039982.2,14.42,284733.8763,278628.4186,70360.51355,167686.5723,0.0,69141.91247,307188.9983
Uttar,30-11-2014,212261333.6,14.46,195922.943,193184.6096,36913.54586,114840.3577,0.0,36263.23799,188017.1416
Uttar,31-12-2014,212665381.1,14.51,314372.9374,340987.118,64774.91154,155030.5226,0.0,70211.3292,290016.7634
Uttar,31-01-2015,212844357.2,14.55,332138.8227,311973.7075,71030.99679,171441.5983,0.0,81412.53778,323885.1328
Uttar,28-02-2015,213116181.6,14.59,225505.6154,228523.4018,40503.83381,134159.9036,0.0,48932.33218,223596.0696
Uttar,31-03-2015,213416290.8,14.65,314787.5025,329178.7806,75687.1387,130316.678,0.0,72422.84956,278426.6663
Uttar,30-04-2015,213704691.7,14.68,221045.4118,215124.8486,55056.03455,130983.9793,0.0,44601.47586,230641.4897
Uttar,31-05-2015,214236360.6,14.74,225139.791,238693.2438,35592.51298,135048.1112,0.0,54648.08179,225288.706
Uttar,30-06-2015,214615388.7,14.78,260530.7385,278679.093,64396.25532,121503.8061,0.0,47833.57335,233733.6347
Uttar,31-07-2015,215136459.1,14.81,197720.1078,217206.8063,32763.18644,88768.64366,0.0,39165.25296,160697.0831
Uttar,31-08-2015,215504597.1,14.83,229134.9783,221566.3599,17733.98034,134865.7718,0.0,45113.19085,197712.943
Uttar,30-09-2015,215855451.8,14.89,314838.8459,332536.7205,46149.38511,184532.6696,0.0,65044.15633,295726.211
Uttar,31-10-2015,216135398.2,14.92,298260.1399,294787.5947,30406.00239,123554.2311,0.0,46966.73853,200926.972
Uttar,30-11-2015,216417955.1,14.96,240953.1794,264052.8562,54687.49426,116098.2012,0.0,37848.70233,208634.3978
Uttar,31-12-2015,216638591.8,15.0,230341.3246,222698.4951,16203.78117,127746.1902,0.0,46215.41705,190165.3884
