Country,Country_code,State,State_code,State_type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2021,Electricity generation,Total,Total Generation,GWh,21.96
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Gas,GWh,21.89
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2021,Electricity generation,Total,Total Generation,GWh,22.91
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Gas,GWh,21.2
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2021,Electricity generation,Total,Total Generation,GWh,22.22
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Gas,GWh,21.83
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2021,Electricity generation,Total,Total Generation,GWh,22.85
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Gas,GWh,20.54
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2021,Electricity generation,Total,Total Generation,GWh,21.56
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Gas,GWh,20.9
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/12/2021,Electricity generation,Total,Total Generation,GWh,21.92
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Gas,GWh,21.36
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/1/2022,Electricity generation,Total,Total Generation,GWh,22.38
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Gas,GWh,19.26
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/2/2022,Electricity generation,Total,Total Generation,GWh,20.28
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Gas,GWh,19.54
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/3/2022,Electricity generation,Total,Total Generation,GWh,20.56
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Gas,GWh,18.81
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/4/2022,Electricity generation,Total,Total Generation,GWh,19.83
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Gas,GWh,20.01
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/5/2022,Electricity generation,Total,Total Generation,GWh,21.03
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Gas,GWh,17.61
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/6/2022,Electricity generation,Total,Total Generation,GWh,18.63
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Gas,GWh,16.18
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/7/2022,Electricity generation,Total,Total Generation,GWh,17.2
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Gas,GWh,20.32
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/8/2022,Electricity generation,Total,Total Generation,GWh,21.34
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Gas,GWh,19.91
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/9/2022,Electricity generation,Total,Total Generation,GWh,20.93
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Gas,GWh,21.66
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/10/2022,Electricity generation,Total,Total Generation,GWh,22.68
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Gas,GWh,21.01
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Hydro,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Solar,GWh,1.02
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Puducherry,PY,Union territory,1/11/2022,Electricity generation,Total,Total Generation,GWh,22.03
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Bioenergy,GWh,78.2
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Coal,GWh,2126.05
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Hydro,GWh,415.68
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Solar,GWh,94.35
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/1/2019,Electricity generation,Total,Total Generation,GWh,2714.28
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Bioenergy,GWh,71.75
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Coal,GWh,1571.01
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Hydro,GWh,315.92
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Solar,GWh,104.34
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/2/2019,Electricity generation,Total,Total Generation,GWh,2063.02
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Bioenergy,GWh,68.78
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Coal,GWh,1734.46
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Hydro,GWh,503.93
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Solar,GWh,146.54
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/3/2019,Electricity generation,Total,Total Generation,GWh,2453.71
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Bioenergy,GWh,57.93
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Coal,GWh,1960.24
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Hydro,GWh,316.1
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Solar,GWh,141.73
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/4/2019,Electricity generation,Total,Total Generation,GWh,2476.0
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Bioenergy,GWh,64.28
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Coal,GWh,1742.08
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Hydro,GWh,627.41
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Solar,GWh,152.2
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Fuel,Wind,GWh,2.54
India,IND,Punjab,PB,state,1/5/2019,Electricity generation,Total,Total Generation,GWh,2588.51
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Bioenergy,GWh,52.32
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Coal,GWh,2611.1
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Hydro,GWh,637.07
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Other Renewables,GWh,0.02
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Solar,GWh,145.13
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Fuel,Wind,GWh,14.36
India,IND,Punjab,PB,state,1/6/2019,Electricity generation,Total,Total Generation,GWh,3460.0
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Bioenergy,GWh,34.38
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Coal,GWh,2660.61
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Hydro,GWh,586.18
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Other Renewables,GWh,0.04
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Solar,GWh,118.3
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/7/2019,Electricity generation,Total,Total Generation,GWh,3399.51
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Bioenergy,GWh,31.03
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Coal,GWh,2358.76
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Hydro,GWh,652.97
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Other Renewables,GWh,0.02
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Solar,GWh,124.46
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/8/2019,Electricity generation,Total,Total Generation,GWh,3167.24
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Bioenergy,GWh,26.72
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Coal,GWh,2341.0
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Hydro,GWh,606.03
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Other Renewables,GWh,0.03
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Solar,GWh,115.72
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/9/2019,Electricity generation,Total,Total Generation,GWh,3089.5
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Bioenergy,GWh,30.73
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Coal,GWh,1678.66
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Hydro,GWh,407.07
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Other Renewables,GWh,0.05
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Solar,GWh,109.38
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/10/2019,Electricity generation,Total,Total Generation,GWh,2225.89
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Bioenergy,GWh,35.06
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Coal,GWh,1411.99
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Hydro,GWh,363.94
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Other Renewables,GWh,0.02
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Solar,GWh,83.77
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Punjab,PB,state,1/11/2019,Electricity generation,Total,Total Generation,GWh,1894.78
India,IND,Punjab,PB,state,1/12/2019,Electricity generation,Fuel,Bioenergy,GWh,73.29
India,IND,Punjab,PB,state,1/12/2019,Electricity generation,Fuel,Coal,GWh,1464.59
India,IND,Punjab,PB,state,1/12/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Punjab,PB,state,1/12/2019,Electricity generation,Fuel,Hydro,GWh,394.3
